Country,Region,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE_TYPE,ENTRY_DATE,Country_cd
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/14/2020,Government,4/18/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,4/17/2020,Government,4/18/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,4/17/2020,Government,4/18/2020,IS
Iceland,Europe,Movement restrictions,Border closure ,No,Not available,4/16/2020,Government,4/18/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/16/2020,Government,4/18/2020,IS
Iceland,Europe,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/15/2020,Government,4/18/2020,IS
Iceland,Europe,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/15/2020,Government,4/18/2020,IS
Iceland,Europe,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,4/15/2020,Government,4/18/2020,IS
Iceland,Europe,Public health measures,Isolation and quarantine policies,No,Not applicable,4/24/2020,Government,4/23/2020,IS
Iceland,Europe,Movement restrictions,Border checks ,No,Not applicable,4/24/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Public health measures,Strengthening the public health system,No,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Public health measures,Strengthening the public health system,Yes,Not applicable,5/4/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/22/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Social distancing,Closure of businesses and public services,Yes,Not applicable,5/4/2020,Government,4/23/2020,IS
Iceland,Europe,Social distancing,Limit public gatherings,Yes,Not applicable,5/4/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/20/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/20/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,4/20/2020,Government,4/23/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/20/2020,Government,4/23/2020,IS
Iceland,Europe,Public health measures,Other public health measures enforced,No,Not applicable,4/24/2020,Government,5/1/2020,IS
Iceland,Europe,Public health measures,General recommendations,No,Not applicable,4/24/2020,Government,5/1/2020,IS
Iceland,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/4/2020,Government,5/1/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,4/28/2020,Government,5/1/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,4/28/2020,Government,5/1/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/30/2020,Government,5/1/2020,IS
Iceland,Europe,Public health measures,Other public health measures enforced,Yes,Not applicable,4/29/2020,Government,5/1/2020,IS
Iceland,Europe,Public health measures,Other public health measures enforced,Yes,Not applicable,4/28/2020,Government,5/1/2020,IS
Iceland,Europe,Public health measures,Other public health measures enforced,Yes,Not applicable,4/28/2020,Government,5/1/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/28/2020,Government,5/1/2020,IS
Iceland,Europe,Public health measures,Strengthening the public health system,No,Not applicable,5/4/2020,Government,5/5/2020,IS
Iceland,Europe,Movement restrictions,Border closure ,Yes,Not applicable,5/15/2020,Government,5/14/2020,IS
Iceland,Europe,Public health measures,Isolation and quarantine policies,Yes,Not applicable,5/15/2020,Government,5/14/2020,IS
Iceland,Europe,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,5/14/2020,Government,5/14/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/13/2020,Government,5/14/2020,IS
Iceland,Europe,Public health measures,Isolation and quarantine policies,No,Not applicable,5/13/2020,Government,5/14/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/12/2020,Government,5/14/2020,IS
Iceland,Europe,Movement restrictions,International flights suspension,No,Not applicable,5/11/2020,Government,5/14/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/8/2020,Government,5/14/2020,IS
Iceland,Europe,Public health measures,Isolation and quarantine policies,Yes,Not applicable,5/14/2020,Government,5/18/2020,IS
Iceland,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/18/2020,Government,5/18/2020,IS
Iceland,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/25/2020,Government,5/25/2020,IS
Iceland,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/25/2020,Government,5/25/2020,IS
Iceland,Europe,Social distancing,Limit public gatherings,No,Not applicable,5/25/2020,Government,5/25/2020,IS
Iceland,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/25/2020,Government,5/25/2020,IS
Iceland,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/19/2020,Government,5/25/2020,IS
Iceland,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,5/19/2020,Government,5/25/2020,IS
India,Asia,Movement restrictions,Visa restrictions,No,Not applicable,3/13/2020,Government,3/15/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,3/13/2020,Government,3/15/2020,IN
India,Asia,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Not applicable,3/10/2020,Government,3/15/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/15/2020,Media,3/15/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,Yes,,3/18/2020,Government,3/17/2020,IN
India,Asia,Movement restrictions,Visa restrictions,Yes,,3/18/2020,Government,3/17/2020,IN
India,Asia,Lockdown,Partial lockdown,No,,3/16/2020,Media,3/17/2020,IN
India,Asia,Movement restrictions,Border closure ,No,,3/15/2020,Government,3/17/2020,IN
India,Asia,Public health measures,Health screenings in airports and border crossings,No,,3/5/2020,Government,3/17/2020,IN
India,Asia,Social distancing,Schools closure ,No,,,Government,3/21/2020,IN
India,Asia,Public health measures,Health screenings in airports and border crossings,No,Not applicable,1/25/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Strengthening the public health system,No,,1/25/2020,Government,3/23/2020,IN
India,Asia,Public health measures,General recommendations,No,,,Government,3/23/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,Yes,,,Government,3/23/2020,IN
India,Asia,Public health measures,Testing policy,Yes,,,Government,3/23/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,Yes,,,Government,3/23/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,No,,2/26/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,No,,2/26/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Visa restrictions,Yes,,2/26/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Visa restrictions,Yes,,3/2/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Visa restrictions,Yes,,3/3/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Health screenings in airports and border crossings,Yes,,3/3/2020,Government,3/23/2020,IN
India,Asia,Social distancing,Limit public gatherings,No,,3/5/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Visa restrictions,Yes,,3/6/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Health screenings in airports and border crossings,No,,3/6/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,Yes,,3/10/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Visa restrictions,Yes,,3/10/2020,Government,3/23/2020,IN
India,Asia,Public health measures,General recommendations,No,,3/10/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,No,,3/11/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Border checks ,No,,3/11/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Border closure ,Yes,,3/13/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Health screenings in airports and border crossings,Yes,,3/13/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,Border closure ,Yes,,3/15/2020,Government,3/23/2020,IN
India,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,3/14/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,International flights suspension,Yes,,3/17/2020,Government,3/23/2020,IN
India,Asia,Movement restrictions,International flights suspension,No,,3/22/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,Yes,,3/20/2020,Government,3/23/2020,IN
India,Asia,Public health measures,Testing policy,Yes,,3/20/2020,Government,3/23/2020,IN
India,Asia,Lockdown,Full lockdown,No,Not available,3/24/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,3/24/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,3/26/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/26/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/30/2020,Government,4/21/2020,IN
India,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/2/2020,Government,4/21/2020,IN
India,Asia,Social distancing,Limit public gatherings,Yes,Not applicable,4/3/2020,Government,4/21/2020,IN
India,Asia,Social distancing,Limit public gatherings,No,Not applicable,4/3/2020,Government,4/21/2020,IN
India,Asia,Lockdown,Partial lockdown,Yes,Not applicable,4/4/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/4/2020,Government,4/21/2020,IN
India,Asia,Public health measures,Awareness campaigns,No,Not applicable,4/4/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/9/2020,Government,4/21/2020,IN
India,Asia,Public health measures,Other public health measures enforced,No,Not applicable,4/16/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Military deployment,No,Not applicable,4/17/2020,Government,4/21/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/18/2020,Government,4/21/2020,IN
India,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,4/21/2020,Government,4/21/2020,IN
India,Asia,Lockdown,Partial lockdown,Yes,Not applicable,4/21/2020,Government,4/21/2020,IN
India,Asia,Public health measures,General recommendations,No,Not applicable,4/22/2020,Government,4/29/2020,IN
India,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,4/24/2020,Government,4/29/2020,IN
India,Asia,Lockdown,Partial lockdown,No,Not applicable,4/25/2020,Government,4/29/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/26/2020,Government,4/29/2020,IN
India,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/19/2020,Government,4/29/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/27/2020,Government,4/29/2020,IN
India,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,4/28/2020,Government,4/29/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/28/2020,Government,4/29/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/28/2020,Government,4/29/2020,IN
India,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/29/2020,Government,4/29/2020,IN
India,Asia,Public health measures,Awareness campaigns,No,Not applicable,4/29/2020,Government,4/29/2020,IN
India,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/30/2020,Government,5/6/2020,IN
India,Asia,Public health measures,Strengthening the public health system,No,Not applicable,5/1/2020,Government,5/6/2020,IN
India,Asia,Lockdown,Partial lockdown,No,Not available,5/4/2020,Government,5/6/2020,IN
India,Asia,Movement restrictions,Domestic travel restrictions,No,Not available,5/3/2020,Government,5/6/2020,IN
India,Asia,Public health measures,Awareness campaigns,No,Not applicable,5/4/2020,Government,5/6/2020,IN
